timestamp,PV1,PV2,Ph1,Ph2,Ph3
1423319400,198,180.4,88.2,0,169.2
1423319700,212.4,192.2,0,201.2,238.2
1423320000,191.6,166,0,264.4,169.6
1423320300,222,201,43.6,256,114.6
1423320600,186.8,169.2,113,248.8,119.4
1423320900,191.6,172.4,69.6,251.4,228.6
1423321200,218.8,201.2,0,248.6,241.4
1423321500,215,196.4,0,260,159.8
1423321800,222.8,199,85,20.6,205.8
1423322100,196.6,176.4,107,0,226
1423322400,146.4,129.2,21.8,0,268.6
1423322700,118.4,97.8,304.2,0,249.4
1423323000,97.8,78,0,0,191.2
1423323300,88,74,112,0,131.4
1423323600,84,63.8,86.6,0,158.2
1423323900,65.6,47,0,0,185
1423324200,57,37.2,36.4,0,143.6
1423324500,47,26,117.4,0,234.2
1423324800,36,20,106.2,170.2,547.6
1423325100,32.4,19,112.4,82.2,216.8
1423325400,30,11,0,0,182.8
1423325700,24,10,0,0,112.6
1423326000,18,2,0,0,111.4
1423326300,11,0,0,0,127.2
1423326600,10,0,0,0,124.6
1423326900,10,0,0,0,49.4
1423327200,10,0,0,0,0
1423327500,10,0,28,0,60.2
1423327800,10,0,0,0,218.4
1423328100,10,0,0,0,209.8
1423328400,0,0,20.8,0,211.2
1423328700,0,0,70,0,219.4
1423329000,0,0,122.6,0,219.8
1423329300,0,0,72.2,0,214
1423329600,0,0,0,0,157.2
1423329900,0,0,50.6,0,123.2
1423330200,0,0,0,0,471.8
1423330500,0,0,0,98.2,172
1423330800,0,0,0,32.6,185.8
1423331100,0,0,0,0,118
1423331400,0,0,0,0,118.8
1423331700,0,0,0,0,192.4
1423332000,0,0,0,0,284
1423332300,0,0,0,0,293.2
1423332600,0,0,0,0,192.8
1423332900,0,0,21.8,87.4,130.4
1423333200,0,0,29.2,61.4,1265.4
1423333500,0,0,104.2,102.2,584
1423333800,0,0,0,0,26.6
1423334100,0,0,0,0,33.2
1423334400,0,0,0,0,289.2
1423334700,0,0,0,0,232.8
1423335000,0,0,0,0,199.6
1423335300,0,0,0,0,153.2
1423335600,0,0,0,0,152
1423335900,0,0,0,44.4,163.2
1423336200,0,0,0,0,248.6
1423336500,0,0,0,0,177.8
1423336800,0,0,0,0,138.8
1423337100,0,0,0,0,168.8
1423337400,0,0,0,0,206.6
1423337700,0,0,0,0,179.8
1423338000,0,0,76.4,0,139
1423338300,0,0,50.2,0,139.2
1423338600,0,0,131.6,175,286.8
1423338900,0,0,202,248.5,404
1423339200,0,0,0,0,0
1423339500,0,0,0,0,0
1423339800,0,0,0,0,0
1423340100,0,0,0,0,0
1423340400,0,0,0,0,0
1423340700,0,0,0,0,0
1423341000,0,0,0,0,0
1423341300,0,0,0,0,0
1423341600,0,0,0,0,0
1423341900,0,0,0,0,0
1423342200,0,0,0,0,0
1423342500,0,0,0,0,0
1423342800,0,0,0,0,0
1423343100,0,0,0,0,0
1423343400,0,0,0,0,0
1423343700,0,0,0,0,0
1423344000,0,0,0,0,0
1423344300,0,0,0,0,0
1423344600,0,0,0,0,0
1423344900,0,0,0,0,0
1423345200,0,0,0,0,0
1423345500,0,0,0,0,0
1423345800,0,0,0,0,0
1423346100,0,0,0,0,0
1423346400,0,0,0,0,0
1423346700,0,0,0,0,0
1423347000,0,0,0,0,0
1423347300,0,0,0,0,0
1423347600,0,0,0,0,0
1423347900,0,0,0,0,0
1423348200,0,0,0,0,0
1423348500,0,0,0,0,0
1423348800,0,0,0,0,0
1423349100,0,0,0,0,0
1423349400,0,0,0,0,0
1423349700,0,0,0,0,0
1423350000,0,0,0,0,0
1423350300,0,0,0,0,0
1423350600,0,0,0,0,0
1423350900,0,0,0,0,0
1423351200,0,0,0,0,0
1423351500,0,0,0,0,0
1423351800,0,0,0,0,0
1423352100,0,0,0,0,0
1423352400,0,0,0,0,0
1423352700,0,0,0,0,0
1423353000,0,0,0,0,0
1423353300,0,0,0,0,0
1423353600,0,0,0,0,0
1423353900,0,0,0,0,0
1423354200,0,0,0,0,0
1423354500,0,0,0,0,0
1423354800,0,0,0,0,0
1423355100,0,0,0,0,0
1423355400,0,0,0,0,0
1423355700,0,0,0,0,0
1423356000,0,0,0,0,0
1423356300,0,0,0,0,0
1423356600,0,0,0,0,0
1423356900,0,0,0,0,0
1423357200,0,0,0,0,0
1423357500,0,0,0,0,0
1423357800,0,0,0,0,0
1423358100,0,0,0,0,0
1423358400,0,0,0,0,0
1423358700,0,0,0,0,0
1423359000,0,0,0,0,0
1423359300,0,0,0,0,0
1423359600,0,0,0,0,0
1423359900,0,0,0,0,0
1423360200,0,0,0,0,0
1423360500,0,0,0,0,0
1423360800,0,0,0,0,0
1423361100,0,0,0,0,0
1423361400,0,0,0,0,0
1423361700,0,0,0,0,0
1423362000,0,0,0,0,0
1423362300,0,0,0,0,0
1423362600,0,0,0,0,0
1423362900,0,0,0,0,0
1423363200,0,0,0,0,0
1423363500,0,0,0,0,0
1423363800,0,0,0,0,0
1423364100,0,0,0,0,0
1423364400,0,0,0,0,0
1423364700,0,0,0,0,0
1423365000,0,0,0,0,0
1423365300,0,0,0,0,0
1423365600,0,0,0,0,0
1423365900,0,0,0,0,0
1423366200,0,0,0,0,0
1423366500,0,0,0,0,0
1423366800,0,0,0,0,0
1423367100,0,0,0,0,0
1423367400,0,0,0,0,0
1423367700,0,0,0,0,0
1423368000,0,0,0,0,0
1423368300,0,0,0,0,0
1423368600,0,0,0,0,0
1423368900,0,0,0,0,0
1423369200,0,0,0,0,0
1423369500,0,0,0,0,0
1423369800,0,0,0,0,0
1423370100,0,0,0,0,0
1423370400,0,0,0,0,0
1423370700,0,0,0,0,0
1423371000,0,0,0,0,0
1423371300,0,0,0,0,0
1423371600,0,0,0,0,0
1423371900,0,0,0,0,0
1423372200,0,0,0,0,0
1423372500,0,0,0,0,0
1423372800,0,0,0,0,0
1423373100,0,0,0,0,0
1423373400,0,0,0,0,0
1423373700,0,0,0,0,0
1423374000,0,0,0,0,0
1423374300,0,0,0,0,0
1423374600,0,0,0,0,0
1423374900,0,0,0,0,0
1423375200,0,0,0,0,0
1423375500,0,0,0,0,0
1423375800,0,0,0,0,0
1423376100,0,0,0,0,0
1423376400,0,0,0,0,0
1423376700,0,0,0,0,0
1423377000,0,0,0,0,0
1423377300,0,0,0,0,0
1423377600,0,0,0,0,0
1423377900,0,0,0,0,0
1423378200,0,0,0,0,0
1423378500,0,0,0,0,0
1423378800,0,0,0,0,0
1423379100,0,0,0,0,0
1423379400,0,0,0,0,0
1423379700,0,0,0,0,117
1423380000,65,0,0,0,116
1423380300,78,73,0,0,115.8
1423380600,114,104,0,0,185.2
1423380900,224,208,318.4,0,264.6
1423381200,138.4,120.4,629.6,0,227
1423381500,131,113,1167,0,198.2
1423381800,118,106,316.8,0,335.8
1423382100,82,72,311.6,0,244.8
1423382400,87,73,0,0,139.6
1423382700,141,120,0,174.6,45.6
1423383000,303.6,269.6,0,229,0
1423383300,244.2,214,0,213.6,95.8
1423383600,286,250.2,0,203,232
1423383900,349,307.8,0,198.2,268
1423384200,291.2,252.6,0,175.2,322
1423384500,349.4,307,595.8,184,191.6
1423384800,435.8,384.2,310.6,188.2,246.2
1423385100,483.2,437.6,290.4,216,283
1423385400,566.4,522.8,0,202.2,196.2
1423385700,299.2,268.4,0,200.8,53.2
1423386000,304.2,274,0,202.8,80
1423386300,450.4,417.6,29.4,201.4,282.4
1423386600,419,390.8,0,193.2,208.8
1423386900,386.4,355.6,0,227.2,150.8
1423387200,346.4,322.4,0,245.2,130.8
1423387500,431,398.2,197.8,244,167.8
1423387800,564.8,531.4,99,244,219.2
1423388100,485.8,465,0,241.2,218.4
1423388400,1186,1094.5,158.5,236.5,185
1423388700,0,0,0,0,0
1423389000,0,0,0,0,0
1423389300,1113,1064,0,242,281
1423389600,1405,1361.4,0,235.2,284.2
1423389900,1959.6,1898,0,590.4,1284
1423390200,1797,1727.8,0,951,216.8
1423390500,804,788.8,0,630.4,274.6
1423390800,1344.4,1376,641.6,854.8,291.4
1423391100,1346.2,1388.8,972.4,512.8,197.6
1423391400,1498.2,1448.4,972.4,797.4,137.8
1423391700,946.8,911.8,1193.6,1496,136
1423392000,735.8,709.4,951.4,900.6,236.4
1423392300,515.8,488.4,651.6,419.2,300.4
1423392600,571.2,539.2,342.4,449.6,198.6
1423392900,517.4,491,323,691,141.8
1423393200,1009.4,1001.2,0,194.6,142
1423393500,1589.6,1538.8,0,169.2,146.8
1423393800,1543.6,1494,0,169,88.8
1423394100,1166.6,1135.2,0,172.2,0
1423394400,1090.8,1063.4,0,171.2,0
1423394700,1158.8,1129,0,166.4,188.4
1423395000,1288,1262.8,0,165.2,207.6
1423395300,1235.6,1193.8,0,164.8,152.4
1423395600,1121.6,1080,0,196.8,134.8
1423395900,1037.8,1002.4,104.4,205.6,336.8
1423396200,676.4,640.4,2823.4,195.6,466.6
1423396500,586,559,3415.2,176.2,329.2
1423396800,586.6,559,2106.4,222,214.6
1423397100,881.2,846.8,282.2,239.4,213
1423397400,758,730,210,243.6,219.6
1423397700,741.4,722.2,300,240.4,219
1423398000,694.4,670.8,1460.2,239.8,172.6
1423398300,672.6,659.4,3322.8,243,142.6
1423398600,662.8,641.6,3341,245,140.4
1423398900,631.6,600.6,2080.2,244.6,208.2
1423399200,629.6,602,133.6,245.8,202
1423399500,639,617.6,104.8,251.4,109.6
1423399800,563.4,542.4,144,251.4,151.8
1423400100,552.4,531.6,101.8,251.2,172.4
1423400400,528.8,507,226.2,254,149
1423400700,516,496,246.6,235.8,90
1423401000,472,449.2,223,208.8,0
1423401300,466.8,444,171.4,209.8,0
1423401600,477.6,453.2,0,209.8,124
1423401900,435.6,417.8,61,209.6,188
1423402200,409.6,388,0,215.4,234.4
1423402500,423,401,0,212.6,228.4
1423402800,422,400.4,0,214,223.2
1423403100,426,407.6,0,211,288.2
1423403400,417.2,395.2,123,212.4,331.4
1423403700,357.6,334.8,223.2,212.4,366.8
1423404000,336,315.2,0,211.6,149.6
1423404300,321,304,20.8,239.8,139.4
1423404600,338.8,320,0,248.4,145
1423404900,298,276.2,0,245.8,159.6
1423405200,313.2,289.6,0,247.4,142
1423405500,245.2,228,0,253.2,135.6
1423405800,202.8,187.6,0,252.6,189
1423406100,222,209.2,0,253,202.8
1423406400,214.6,198.4,0,247.4,132.2
1423406700,200,184.8,0,243,105.2
1423407000,188.4,174,0,227,71
1423407300,179.4,163,0,203,198
1423407600,170,152.8,0,203,135.8
1423407900,160,143,0,233.8,0
1423408200,148,136,0,233.4,0
1423408500,144,128,0,231.2,162.6
1423408800,136,116,0,237.6,210
1423409100,129,110,0,243.4,152.6
1423409400,119.6,104,0,238,133
1423409700,112,96,0,236.6,173.2
1423410000,104,88.8,0,210,225.4
1423410300,96,81,0,203.4,165
1423410600,86.4,72,0,199,110.4
1423410900,76,61.2,0,201,164.6
1423411200,70.4,46,0,219.4,254.2
1423411500,59,38.4,0,233.4,246.4
1423411800,45,26,0,220.2,161.2
1423412100,31.2,16,0,258.8,193.2
1423412400,23,10,0,348.6,201
1423412700,20,6,0,346.6,255.8
1423413000,18,0,0,355.8,203.8
1423413300,10,0,0,383,147
1423413600,10,0,0,393.2,143
1423413900,10,0,108,361.2,204
1423414200,10,0,0,362,179.2
1423414500,10,0,0,321.2,172.4
1423414800,0,0,0,320,243.4
1423415100,0,0,0,320.6,319.4
1423415400,0,0,60.6,320.4,698.8
1423415700,0,0,0,406.8,282.4
1423416000,0,0,63.2,462,230.2
1423416300,0,0,46.2,355.6,159.8
1423416600,0,0,64.4,174.4,135
1423416900,0,0,256.4,174.2,205.4
1423417200,0,0,321.2,175.2,163.6
1423417500,0,0,89.4,172.2,134.6
1423417800,0,0,0,179,135.4
1423418100,0,0,211.8,173,474.6
1423418400,0,0,169.8,174.6,242.2
1423418700,0,0,122,174.8,207
1423419000,0,0,42.8,174.6,223.2
1423419300,0,0,119.8,173.6,248.2
1423419600,0,0,122.2,174.2,263
1423419900,0,0,178.8,178.2,211.2
1423420200,0,0,123,357,190.4
1423420500,0,0,84.2,367.6,2057.6
1423420800,0,0,170.2,360.4,334.8
1423421100,0,0,147.2,361.4,317.2
1423421400,0,0,123.2,362,225
1423421700,0,0,123.2,360,195.4
1423422000,0,0,148.6,383.6,116.8
1423422300,0,0,385,198,301.6
1423422600,0,0,113.4,110.4,202.2
1423422900,0,0,106.4,111.6,117
1423423200,0,0,113,114.4,0
1423423500,0,0,139,109.2,88.2
1423423800,0,0,128,110.4,144.8
1423424100,0,0,108.4,110.6,29.2
1423424400,0,0,107.6,113,0
1423424700,0,0,141,110.8,133.2
1423425000,0,0,134.6,111.2,145.4
1423425300,0,0,109.6,111.8,115.6
1423425600,0,0,110.6,110.2,0
1423425900,0,0,128.8,111.6,26.2
1423426200,0,0,178.4,88.8,256
1423426500,0,0,127,0,325
1423426800,0,0,308.6,0,250.6
1423427100,0,0,196.2,0,174.8
1423427400,0,0,141,0,208.8
1423427700,0,0,127.8,0,329.8
1423428000,0,0,109.2,0,267
1423428300,0,0,112.4,0,249.8
1423428600,0,0,135.4,0,192
1423428900,0,0,142.8,0,205.4
1423429200,0,0,109,0,188
1423429500,0,0,107.6,0,144.2
1423429800,0,0,128.6,0,0
1423430100,0,0,142.8,0,107.8
1423430400,0,0,117.2,0,199
1423430700,0,0,110.6,0,115.4
1423431000,0,0,117.4,0,0
1423431300,0,0,144.8,0,0
1423431600,0,0,130.6,0,78.6
1423431900,0,0,111.4,0,484.2
1423432200,0,0,111.4,0,1495.6
1423432500,0,0,135.8,0,0
1423432800,0,0,143.6,0,0
1423433100,0,0,113.2,0,157.6
1423433400,0,0,89.6,0,201
1423433700,0,0,124.8,0,145.2
1423434000,0,0,104,0,190.8
1423434300,0,0,21,0,200.4
1423434600,0,0,0,0,255.8
1423434900,0,0,21.4,0,264.6
1423435200,0,0,102.4,0,206
1423435500,0,0,41.2,0,192.2
1423435800,0,0,0,0,245.2
1423436100,0,0,0,0,197
1423436400,0,0,83.2,0,128.4
1423436700,0,0,102.8,0,114.4
1423437000,0,0,0,0,128.8
1423437300,0,0,0,0,185.2
1423437600,0,0,62.6,0,215.6
1423437900,0,0,104.2,0,159
1423438200,0,0,21.2,0,25.2
1423438500,0,0,0,0,77.4
1423438800,0,0,20.6,0,127.8
1423439100,0,0,60.8,0,24.8
1423439400,0,0,20.2,0,0
1423439700,0,0,0,0,0
1423440000,0,0,0,0,128.8
1423440300,0,0,62,0,129.4
1423440600,0,0,165.4,0,181.4
1423440900,0,0,0,0,121.6
1423441200,0,0,0,0,324.4
1423441500,0,0,62.4,0,280.2
1423441800,0,0,20.2,0,302.4
1423442100,0,0,0,0,214.8
1423442400,0,0,0,0,160.8
1423442700,0,0,0,0,207
1423443000,0,0,0,0,186.6
1423443300,0,0,0,0,46.6
1423443600,0,0,0,0,118.2
1423443900,0,0,0,0,146.6
1423444200,0,0,0,0,186.4
1423444500,0,0,0,0,143.2
1423444800,0,0,0,0,117.8
1423445100,0,0,0,0,160.2
1423445400,0,0,0,0,260.6
1423445700,0,0,0,0,198.2
1423446000,0,0,0,0,115.6
1423446300,0,0,0,0,22.8
1423446600,0,0,0,0,254.4
1423446900,0,0,0,0,127.6
1423447200,0,0,0,0,50.4
1423447500,0,0,0,0,0
1423447800,0,0,0,0,130
1423448100,0,0,0,0,195.8
1423448400,0,0,0,0,175.4
1423448700,0,0,0,0,221.8
1423449000,0,0,0,0,274
1423449300,0,0,0,0,280.2
1423449600,0,0,0,0,248
1423449900,0,0,0,0,161
1423450200,0,0,0,0,35.2
1423450500,0,0,0,0,20.6
1423450800,0,0,0,0,128.6
1423451100,0,0,0,0,101.2
1423451400,0,0,0,0,113.4
1423451700,0,0,207.2,0,116.6
1423452000,0,0,225,0,161.4
1423452300,0,0,0,0,183.8
1423452600,0,0,0,0,186.6
1423452900,0,0,0,0,185.8
1423453200,0,0,0,0,156.2
1423453500,0,0,0,0,187.4
1423453800,0,0,0,0,184.2
1423454100,0,0,0,0,116.2
1423454400,0,0,0,0,115.4
1423454700,0,0,0,0,132.8
1423455000,0,0,0,0,170.8
1423455300,0,0,0,0,152.2
1423455600,0,0,0,0,155.8
1423455900,0,0,0,0,203.2
1423456200,0,0,63,0,273.6
1423456500,0,0,201.6,0,324
1423456800,0,0,200.2,0,261
1423457100,0,0,213.6,0,93.2
1423457400,0,0,46.2,0,51
1423457700,0,0,0,0,127.2
1423458000,0,0,0,0,75
1423458300,0,0,0,0,0
1423458600,0,0,0,0,0
1423458900,0,0,0,0,128.8
1423459200,0,0,0,0,124.4
1423459500,0,0,0,0,0
1423459800,0,0,0,0,0
1423460100,0,0,0,0,181
1423460400,0,0,0,0,346
1423460700,0,0,0,20.2,241
1423461000,0,0,0,20.2,112.4
1423461300,0,0,63.6,699.8,113.4
1423461600,0,0,134.6,336.6,163.6
1423461900,0,0,118.2,165.4,187.4
1423462200,0,0,120.6,0,187.4
1423462500,0,0,151.6,0,222
1423462800,0,0,0,0,283.6
1423463100,0,0,0,0,2038
1423463400,0,0,254.4,0,628.8
1423463700,0,0,31.4,166.4,222.2
1423464000,0,0,229,0,228
1423464300,0,0,124.8,21,1292.6
1423464600,0,0,125,255,653
1423464900,0,0,138.4,270.8,171.6
1423465200,0,0,156.2,254.4,148.2
1423465500,0,0,135.8,222.2,235.6
1423465800,0,0,34.6,183.2,237.4
1423466100,0,0,0,180.6,157.8
1423466400,0,0,35,186.2,128.4
1423466700,0,0,31.2,209.6,219.8
1423467000,0,0,182.8,195,108
1423467300,0,0,516.6,171,115
1423467600,0,0,2198.4,170.8,22.6
1423467900,0,0,2171.2,164.6,120.4
1423468200,0,0,0,0,0
1423468500,0,0,0,0,0
1423468800,0,0,0,0,0
1423469100,0,0,0,0,0
1423469400,0,0,0,0,0
1423469700,0,0,0,0,0
1423470000,0,0,0,0,0
1423470300,0,0,0,0,0
1423470600,0,0,0,0,0
1423470900,0,0,0,0,0
1423471200,0,0,0,0,0
1423471500,0,0,0,0,0
1423471800,182,172,518,156,312
1423472100,178,164,317.8,161.6,216.2
1423472400,170.4,151,259.2,159.4,280.6
1423472700,238.8,219.4,0,157.4,325
1423473000,274.4,254.2,0,168,140.2
1423473300,289.2,266.4,0,210.8,115.6
1423473600,253.8,232.6,0,209.8,140.2
1423473900,222.4,207,0,179.8,208
1423474200,235.2,212.2,0,171.4,249.4
1423474500,215,195,0,170.4,0
1423474800,212.2,190,0,167.8,0
1423475100,243,220.6,0,166.2,77.8
1423475400,240,222,0,166.2,233.4
1423475700,284.2,262.8,53.2,181.4,262.6
1423476000,245,226.8,87.4,192,281.2
1423476300,243.6,223.8,40.6,190.8,213.4
1423476600,202,183.6,69.8,192.6,261
1423476900,204.4,188,411.6,192.8,728.8
1423477200,216.8,197.8,303.2,175.8,110.4
1423477500,229.8,212.2,940.8,167.6,110.4
1423477800,276,254,622.8,876.6,105.6
1423478100,267.4,245.2,944.2,862,163
1423478400,246.8,226.4,943.6,297.4,63.8
1423478700,266.8,243,1542.8,395.8,149.8
1423479000,290.2,266.4,309.8,399,149.6
1423479300,284,259.2,1580.4,1112.2,233.2
1423479600,299.6,274.2,940.8,1007.8,272.8
1423479900,309,288.8,0,405.2,198
1423480200,291.4,270,279.4,649,141.2
1423480500,288.8,267,646.8,175.2,201.4
1423480800,330.8,309.8,902.4,173.4,225.8
1423481100,367.6,346.2,0,172.6,175.2
1423481400,322.2,300,0,175.8,199.4
1423481700,346.4,320.6,0,171.8,195.4
1423482000,322,300.6,0,170.4,320.4
1423482300,331,307.2,0,163.8,309
1423482600,342,318,0,165.4,191.4
1423482900,397,374.6,0,167.4,186.6
1423483200,347.6,328.4,0,171.4,258.4
1423483500,394.6,374.2,0,172.4,253.2
1423483800,392,371.6,0,171.4,135.8
1423484100,360.8,339.6,0,165.2,0
1423484400,345.4,324.8,670.4,167.4,106.8
1423484700,308.6,287.2,1604.2,167.4,196.6
1423485000,302,280.2,1274.6,215.2,178.6
1423485300,319,298,1033.4,238.4,0
1423485600,317.2,296.8,641.6,235,0
1423485900,290,271,650.2,241.2,287
1423486200,314.4,295,0,236,126.4
1423486500,352.6,327,0,241.2,50
1423486800,323.2,302.8,0,238,70.4
1423487100,299.4,278.8,0,284.8,172.2
1423487400,273.2,252.8,0,235.4,274
1423487700,271.2,246.8,0,237.6,267
1423488000,262.2,242.2,0,234.4,194.2
1423488300,257.8,237,0,47.8,190.6
1423488600,263,241,0,0,218.2
1423488900,282.2,259.2,0,0,286.4
1423489200,310.6,288.4,0,0,213.4
1423489500,293.6,272.4,0,0,191.2
1423489800,287.2,270.8,0,0,170.6
1423490100,305,284,0,0,168.4
1423490400,221,202.4,0,0,178
1423490700,206.4,184.2,0,0,121
1423491000,187.6,168.4,0,0,21.8
1423491300,163.2,145,0,0,27.6
1423491600,183.2,162.4,0,0,123.6
1423491900,175,158,0,0,97.2
1423492200,197,180.8,0,0,0
1423492500,184.6,168.4,0,0,0
1423492800,201.6,186.6,0,0,76.8
1423493100,230.2,214,0,0,337.2
1423493400,249,229.4,0,0,244.8
1423493700,243.6,227.6,0,0,179.6
1423494000,208,192.6,0,0,132.2
1423494300,152,134.2,0,0,200
1423494600,162,143.6,0,0,224.2
1423494900,147.6,131.2,0,0,126
1423495200,88,76.6,0,0,112.8
1423495500,67.4,50,0,0,142.6
1423495800,96.8,79.2,0,0,182
1423496100,97.6,81.6,0,0,220.8
1423496400,57,42,0,0,176.8
1423496700,42,30,0,0,172
1423497000,41,28,126.4,0,251
1423497300,30,18,0,0,252.2
1423497600,24,11,0,0,137
1423497900,23,12,0,0,64.4
1423498200,20.6,9.6,516.2,0,733
1423498500,14,4,528,0,124.2
1423498800,6.6,0,1061.2,0,380.4
1423499100,0,0,303.8,0,139.6
1423499400,0,0,243.8,93.4,136.2
1423499700,0,0,0,0,175.8
1423500000,0,0,93.8,0,194.4
1423500300,0,0,137,96,188.4
1423500600,0,0,2073.4,35,171.2
1423500900,0,0,3217.6,35,179
1423501200,0,0,2803.4,0,202.2
1423501500,0,0,492.4,0,78.4
1423501800,0,0,353.2,84,0
1423502100,0,0,394,0,104.2
1423502400,0,0,914.4,89.2,246.4
1423502700,0,0,3286.4,294.2,253.8
1423503000,0,0,3177.4,412.8,242.6
1423503300,0,0,2595.6,405.4,177
1423503600,0,0,750.6,404.8,173.8
1423503900,0,0,708.2,404.6,337.4
1423504200,0,0,129.4,396,283.6
1423504500,0,0,0,389.4,234.2
1423504800,0,0,0,392,281.4
1423505100,0,0,48.4,391.2,270.6
1423505400,0,0,119,402.2,236.4
1423505700,0,0,48.4,388.6,1213
1423506000,0,0,63.8,251.2,508
1423506300,0,0,0,209.6,125.4
1423506600,0,0,117.2,185.6,234.2
1423506900,0,0,104.6,175,179.4
1423507200,0,0,0,195.2,26.2
1423507500,0,0,0,207,106
1423507800,0,0,92.8,201,142.8
1423508100,0,0,117.2,198.8,194
1423508400,0,0,0,197.4,251.2
1423508700,0,0,0,198.2,191.2
1423509000,0,0,46.8,199.4,210.6
1423509300,0,0,128.4,300.2,225.4
1423509600,0,0,48.4,349.6,211.6
1423509900,0,0,0,349.4,166.8
1423510200,0,0,0,343.4,137
1423510500,0,0,113,348.4,27
1423510800,0,0,90,361.4,168.4
1423511100,0,0,0,346,640.8
1423511400,0,0,0,324,73.8
1423511700,0,0,92.2,322.8,122.8
1423512000,0,0,111.2,322.8,197.6
1423512300,0,0,21.6,324.8,276.8
1423512600,0,0,0,347,180.6
1423512900,0,0,52.6,353,105.8
1423513200,0,0,190.4,326.4,177.4
1423513500,0,0,61,297.8,202.8
1423513800,0,0,0,339,191.2
1423514100,0,0,0,326.2,120.8
1423514400,0,0,117.4,312.4,159
1423514700,0,0,90.6,314.4,202.8
1423515000,0,0,0,319.8,253
1423515300,0,0,0,279.6,222.6
1423515600,0,0,105.2,212.8,154.6
1423515900,0,0,164,177.4,215.8
1423516200,0,0,57.4,178,847.2
1423516500,0,0,0,178.2,812.6
1423516800,0,0,46.4,188.2,23
1423517100,0,0,114.4,0,0
1423517400,0,0,45.8,0,27.4
1423517700,0,0,0,0,116.4
1423518000,0,0,0,0,101
1423518300,0,0,0,0,0
1423518600,0,0,0,0,0
1423518900,0,0,0,0,147.2
1423519200,0,0,0,0,173
1423519500,0,0,0,0,205.6
1423519800,0,0,0,0,174.2
1423520100,0,0,0,0,140
1423520400,0,0,0,0,334.4
1423520700,0,0,0,0,309.2
1423521000,0,0,0,0,232.2
1423521300,0,0,0,0,178.2
1423521600,0,0,0,0,203.2
1423521900,0,0,0,0,168.6
1423522200,0,0,0,0,66.8
1423522500,0,0,0,0,0
1423522800,0,0,0,0,0
1423523100,0,0,0,0,217.8
1423523400,0,0,0,0,200.2
1423523700,0,0,0,0,0
1423524000,0,0,0,0,0
1423524300,0,0,0,0,49.4
1423524600,0,0,0,0,117.2
1423524900,0,0,0,0,68.4
1423525200,0,0,0,0,0
1423525500,0,0,0,0,0
1423525800,0,0,0,0,95.6
1423526100,0,0,0,0,116.4
1423526400,0,0,0,0,160.2
1423526700,0,0,0,0,263.2
1423527000,0,0,0,0,254.4
1423527300,0,0,0,0,294.8
1423527600,0,0,0,0,286.6
1423527900,0,0,0,0,166.4
1423528200,0,0,0,0,154.6
1423528500,0,0,123.4,0,180.6
1423528800,0,0,0,0,227.2
1423529100,0,0,0,0,172.4
1423529400,0,0,0,0,106.2
1423529700,0,0,0,0,121.6
1423530000,0,0,0,0,161.6
1423530300,0,0,0,0,173.4
1423530600,0,0,0,0,94.2
1423530900,0,0,0,0,0
1423531200,0,0,0,0,73
1423531500,0,0,0,0,116
1423531800,0,0,0,0,46
1423532100,0,0,0,0,0
1423532400,0,0,0,0,27.4
1423532700,0,0,0,0,204.2
1423533000,0,0,0,0,197.8
1423533300,0,0,0,0,126.4
1423533600,0,0,0,0,138.4
1423533900,0,0,0,0,206.4
1423534200,0,0,0,0,157
1423534500,0,0,0,0,115.8
1423534800,0,0,0,0,112.6
1423535100,0,0,0,0,115.8
1423535400,0,0,0,0,218.8
1423535700,0,0,0,0,229.4
1423536000,0,0,0,0,159
1423536300,0,0,0,0,157
1423536600,0,0,0,0,129.4
1423536900,0,0,0,0,173.4
1423537200,0,0,0,0,177.4
1423537500,0,0,0,0,160.4
1423537800,0,0,127.2,0,138.8
1423538100,0,0,0,0,161.6
1423538400,0,0,0,0,172
1423538700,0,0,0,0,262.4
1423539000,0,0,0,0,135
1423539300,0,0,0,0,143.6
1423539600,0,0,110.6,0,267.8
1423539900,0,0,41.8,0,198
1423540200,0,0,0,0,120.6
1423540500,0,0,0,0,0
1423540800,0,0,0,0,124.2
1423541100,0,0,0,0,185.2
1423541400,0,0,0,0,82.2
1423541700,0,0,0,0,25.6
1423542000,0,0,0,0,127
1423542300,0,0,0,0,179
1423542600,0,0,0,0,155.2
1423542900,0,0,0,0,877.6
1423543200,0,0,263.2,35,1591.8
1423543500,0,0,0,0,1037.2
1423543800,0,0,0,0,324.4
1423544100,0,0,0,0,256.2
1423544400,0,0,129.4,0,158.2
1423544700,0,0,208.8,0,219.6
1423545000,0,0,70.6,0,319
1423545300,0,0,116.6,0,303
1423545600,0,0,149,0,230.6
1423545900,0,0,118.4,217.2,192.8
1423546200,0,0,68.6,0,218
1423546500,0,0,0,0,187.8
1423546800,0,0,0,0,146.6
1423547100,0,0,0,0,107
1423547400,0,0,0,0,106.8
1423547700,0,0,0,0,146
1423548000,0,0,0,0,130.4
1423548300,0,0,0,0,132.6
1423548600,0,0,0,0,95.2
1423548900,0,0,0,0,24.8
1423549200,0,0,23.6,345.6,186.6
1423549500,0,0,151.2,514.8,167.4
1423549800,0,0,144.4,169.6,111
1423550100,0,0,118.2,0,105.8
1423550400,0,0,24,0,145.8
1423550700,0,0,0,0,169.6
